,CT1,CT2,CT3,CT4,CT5
x_cont3138,0.0,0.0,0.0,0.0,0.0
x_cont3139,0.0,0.0,0.0,0.0,0.0
x_cont3140,0.0,0.0,0.0,0.0,0.0
x_cont3141,0.0,0.0,0.0,0.0,0.0
x_cont3142,0.0,0.0,0.0,0.0,0.0
x_cont3143,0.0,0.0,0.0,0.0,0.0
x_cont3144,0.0,0.0,0.0,0.0,0.0
x_cont3145,0.0,0.0,0.0,0.0,0.0
x_cont3146,0.0,0.0,0.0,0.0,0.0
x_cont3147,0.0,0.0,0.0,0.0,0.0
x_cont3148,0.0,0.0,0.0,0.0,0.0
x_cont3149,0.0,0.0,0.0,0.0,0.0
x_cont3150,0.0,0.0,0.0,0.0,0.0
x_cont3151,0.0,0.0,0.0,0.0,0.0
x_cont3152,0.0,0.0,0.0,0.0,0.0
x_cont3153,0.0,0.0,0.0,0.0,0.0
x_cont3154,0.0,0.0,0.0,0.0,0.0
x_cont3155,0.0,0.0,0.0,0.0,0.0
x_cont3156,0.0,0.0,0.0,0.0,0.0
x_cont3157,0.0,0.0,0.0,0.0,0.0
x_cont3158,0.0,0.0,0.0,0.0,0.0
x_cont3159,0.0,0.0,0.0,0.0,0.0
x_cont3160,0.0,0.0,0.0,0.0,0.0
x_cont3161,0.0,0.0,0.0,0.0,0.0
x_cont3162,0.0,0.0,0.0,0.0,0.0
x_cont3163,0.0,0.0,0.0,0.0,0.0
x_cont3164,0.0,0.0,0.0,0.0,0.0
x_cont3165,0.0,0.0,0.0,0.0,0.0
x_cont3166,0.0,0.0,0.0,0.0,0.0
x_cont3167,0.0,0.0,0.0,0.0,0.0
x_cont3168,0.0,0.0,0.0,0.0,0.0
x_cont3169,0.0,0.0,0.0,0.0,0.0
x_cont3170,0.0,0.0,0.0,0.0,0.0
x_cont3171,0.0,0.0,0.0,0.0,0.0
x_cont3172,0.0,0.0,0.0,0.0,0.0
x_cont3173,0.0,0.0,0.0,0.0,0.0
x_cont3174,0.0,0.0,0.0,0.0,0.0
x_cont3175,0.0,0.0,0.0,0.0,0.0
x_cont3176,0.0,0.0,0.0,0.0,0.0
x_cont3177,0.0,0.0,0.0,0.0,0.0
x_cont3178,0.0,0.0,0.0,0.0,0.0
x_cont3179,0.0,0.0,0.0,0.0,0.0
x_cont3180,0.0,0.0,0.0,0.0,0.0
x_cont3181,0.0,0.0,0.0,0.0,0.0
x_cont3182,0.0,0.0,0.0,0.0,0.0
x_cont3183,0.0,0.0,0.0,0.0,0.0
x_cont3184,0.0,0.0,0.0,0.0,0.0
x_cont3185,0.0,0.0,0.0,0.0,0.0
x_cont3186,0.0,0.0,0.0,0.0,0.0
x_cont3187,0.0,0.0,0.0,0.0,0.0
x_cont3188,0.0,0.0,0.0,0.0,0.0
x_cont3189,0.0,0.0,0.0,0.0,0.0
x_cont3190,0.0,0.0,0.0,0.0,0.0
x_cont3191,0.0,0.0,0.0,0.0,0.0
x_cont3192,0.0,0.0,0.0,0.0,0.0
x_cont3193,0.0,0.0,0.0,0.0,0.0
x_cont3194,0.0,0.0,0.0,0.0,0.0
x_cont3195,0.0,0.0,0.0,0.0,0.0
x_cont3196,0.0,0.0,0.0,0.0,0.0
x_cont3197,0.0,0.0,0.0,0.0,0.0
x_cont3198,0.0,0.0,0.0,0.0,0.0
x_cont3199,0.0,0.0,0.0,0.0,0.0
x_cont3200,0.0,0.0,0.0,0.0,0.0
x_cont3201,0.0,0.0,0.0,0.0,0.0
x_cont3202,0.0,0.0,0.0,0.0,0.0
x_cont3203,0.0,0.0,0.0,0.0,0.0
x_cont3204,0.0,0.0,0.0,0.0,0.0
x_cont3205,0.0,0.0,0.0,0.0,0.0
x_cont3206,0.0,0.0,0.0,0.0,0.0
x_cont3207,0.0,0.0,0.0,0.0,0.0
x_cont3208,0.0,0.0,0.0,0.0,0.0
x_cont3209,0.0,0.0,0.0,0.0,0.0
x_cont3210,0.0,0.0,0.0,0.0,0.0
x_cont3211,0.0,0.0,0.0,0.0,0.0
x_cont3212,0.0,0.0,0.0,0.0,0.0
x_cont3213,0.0,0.0,0.0,0.0,0.0
x_cont3214,0.0,0.0,0.0,0.0,0.0
x_cont3215,0.0,0.0,0.0,0.0,0.0
x_cont3216,0.0,0.0,0.0,0.0,0.0
x_cont3217,0.0,0.0,0.0,0.0,0.0
x_cont3218,0.0,0.0,0.0,0.0,0.0
x_cont3219,0.0,0.0,0.0,0.0,0.0
x_cont3220,0.0,0.0,0.0,0.0,0.0
x_cont3221,0.0,0.0,0.0,0.0,0.0
x_cont3222,0.0,0.0,0.0,0.0,0.0
x_cont3223,0.0,0.0,0.0,0.0,0.0
x_cont3224,0.0,0.0,0.0,0.0,0.0
x_cont3225,0.0,0.0,0.0,0.0,0.0
x_cont3226,0.0,0.0,0.0,0.0,0.0
x_cont3227,0.0,0.0,0.0,0.0,0.0
x_cont3228,0.0,0.0,0.0,0.0,0.0
x_cont3229,0.0,0.0,0.0,0.0,0.0
x_cont3230,0.0,0.0,0.0,0.0,0.0
x_cont3231,0.0,0.0,0.0,0.0,0.0
x_cont3232,0.0,0.0,0.0,0.0,0.0
x_cont3233,0.0,0.0,0.0,0.0,0.0
x_cont3234,0.0,0.0,0.0,0.0,0.0
x_cont3235,0.0,0.0,0.0,0.0,0.0
x_cont3236,0.0,0.0,0.0,0.0,0.0
x_cont3237,0.0,0.0,0.0,0.0,0.0
x_cont3238,0.0,0.0,0.0,0.0,0.0
x_cont3239,0.0,0.0,0.0,0.0,0.0
x_cont3240,0.0,0.0,0.0,0.0,0.0
x_cont3241,0.0,0.0,0.0,0.0,0.0
x_cont3242,0.0,0.0,0.0,0.0,0.0
x_cont3243,0.0,0.0,0.0,0.0,0.0
x_cont3244,0.0,0.0,0.0,0.0,0.0
x_cont3245,0.0,0.0,0.0,0.0,0.0
x_cont3246,0.0,0.0,0.0,0.0,0.0
x_cont3247,0.0,0.0,0.0,0.0,0.0
x_cont3248,0.0,0.0,0.0,0.0,0.0
x_cont3249,0.0,0.0,0.0,0.0,0.0
x_cont3250,0.0,0.0,0.0,0.0,0.0
x_cont3251,0.0,0.0,0.0,0.0,0.0
x_cont3252,0.0,0.0,0.0,0.0,0.0
x_cont3253,0.0,0.0,0.0,0.0,0.0
x_cont3254,0.0,0.0,0.0,0.0,0.0
x_cont3255,0.0,0.0,0.0,0.0,0.0
x_cont3256,0.0,0.0,0.0,0.0,0.0
x_cont3257,0.0,0.0,0.0,0.0,0.0
x_cont3258,0.0,0.0,0.0,0.0,0.0
x_cont3259,0.0,0.0,0.0,0.0,0.0
x_cont3260,0.0,0.0,0.0,0.0,0.0
x_cont3261,0.0,0.0,0.0,0.0,0.0
x_cont3262,0.0,0.0,0.0,0.0,0.0
x_cont3263,0.0,0.0,0.0,0.0,0.0
x_cont3264,0.0,0.0,0.0,0.0,0.0
x_cont3265,0.0,0.0,0.0,0.0,0.0
x_cont3266,0.0,0.0,0.0,0.0,0.0
x_cont3267,0.0,0.0,0.0,0.0,0.0
x_cont3268,0.0,0.0,0.0,0.0,0.0
x_cont3269,0.0,0.0,0.0,0.0,0.0
x_cont3270,0.0,0.0,0.0,0.0,0.0
x_cont3271,0.0,0.0,0.0,0.0,0.0
x_cont3272,0.0,0.0,0.0,0.0,0.0
x_cont3273,0.0,0.0,0.0,0.0,0.0
x_cont3274,0.0,0.0,0.0,0.0,0.0
x_cont3275,0.0,0.0,0.0,0.0,0.0
x_cont3276,0.0,0.0,0.0,0.0,0.0
x_cont3277,0.0,0.0,0.0,0.0,0.0
x_cont3278,0.0,0.0,0.0,0.0,0.0
x_cont3279,0.0,0.0,0.0,0.0,0.0
x_cont3280,0.0,0.0,0.0,0.0,0.0
x_cont3281,0.0,0.0,0.0,0.0,0.0
x_cont3282,0.0,0.0,0.0,0.0,0.0
x_cont3283,0.0,0.0,0.0,0.0,0.0
x_cont3284,0.0,0.0,0.0,0.0,0.0
x_cont3285,0.0,0.0,0.0,0.0,0.0
x_cont3286,0.0,0.0,0.0,0.0,0.0
x_cont3287,0.0,0.0,0.0,0.0,0.0
x_cont3288,0.0,0.0,0.0,0.0,0.0
x_cont3289,0.0,0.0,0.0,0.0,0.0
x_cont3290,0.0,0.0,0.0,0.0,0.0
x_cont3291,0.0,0.0,0.0,0.0,0.0
x_cont3292,0.0,0.0,0.0,0.0,0.0
x_cont3293,0.0,0.0,0.0,0.0,0.0
x_cont3294,0.0,0.0,0.0,0.0,0.0
x_cont3295,0.0,0.0,0.0,0.0,0.0
x_cont3296,0.0,0.0,0.0,0.0,0.0
x_cont3297,0.0,0.0,0.0,0.0,0.0
x_cont3298,0.0,0.0,0.0,0.0,0.0
x_cont3299,0.0,0.0,0.0,0.0,0.0
x_cont3300,0.0,0.0,0.0,0.0,0.0
x_cont3301,0.0,0.0,0.0,0.0,0.0
x_cont3302,0.0,0.0,0.0,0.0,0.0
x_cont3303,0.0,0.0,0.0,0.0,0.0
x_cont3304,0.0,0.0,0.0,0.0,0.0
x_cont3305,0.0,0.0,0.0,0.0,0.0
x_cont3306,0.0,0.0,0.0,0.0,0.0
x_cont3307,0.0,0.0,0.0,0.0,0.0
x_cont3308,0.0,0.0,0.0,0.0,0.0
x_cont3309,0.0,0.0,0.0,0.0,0.0
x_cont3310,0.0,0.0,0.0,0.0,0.0
x_cont3311,0.0,0.0,0.0,0.0,0.0
x_cont3312,0.0,0.0,0.0,0.0,0.0
x_cont3313,0.0,0.0,0.0,0.0,0.0
x_cont3314,0.0,0.0,0.0,0.0,0.0
x_cont3315,0.0,0.0,0.0,0.0,0.0
x_cont3316,0.0,0.0,0.0,0.0,0.0
x_cont3317,0.0,0.0,0.0,0.0,0.0
x_cont3318,0.0,0.0,0.0,0.0,0.0
x_cont3319,0.0,0.0,0.0,0.0,0.0
x_cont3320,0.0,0.0,0.0,0.0,0.0
x_cont3321,0.0,0.0,0.0,0.0,0.0
x_cont3322,0.0,0.0,0.0,0.0,0.0
x_cont3323,0.0,0.0,0.0,0.0,0.0
x_cont3324,0.0,0.0,0.0,0.0,0.0
x_cont3325,0.0,0.0,0.0,0.0,0.0
x_cont3326,0.0,0.0,0.0,0.0,0.0
x_cont3327,0.0,0.0,0.0,0.0,0.0
x_cont3328,0.0,0.0,0.0,0.0,0.0
x_cont3329,0.0,0.0,0.0,0.0,0.0
x_cont3330,0.0,0.0,0.0,0.0,0.0
x_cont3331,0.0,0.0,0.0,0.0,0.0
x_cont3332,0.0,0.0,0.0,0.0,0.0
x_cont3333,0.0,0.0,0.0,0.0,0.0
x_cont3334,0.0,0.0,0.0,0.0,0.0
x_cont3335,0.0,0.0,0.0,0.0,0.0
x_cont3336,0.0,0.0,0.0,0.0,0.0
x_cont3337,0.0,0.0,0.0,0.0,0.0
x_cont3338,0.0,0.0,0.0,0.0,0.0
x_cont3339,0.0,0.0,0.0,0.0,0.0
x_cont3340,0.0,0.0,0.0,0.0,0.0
x_cont3341,0.0,0.0,0.0,0.0,0.0
x_cont3342,0.0,0.0,0.0,0.0,0.0
x_cont3343,0.0,0.0,0.0,0.0,0.0
x_cont3344,0.0,0.0,0.0,0.0,0.0
x_cont3345,0.0,0.0,0.0,0.0,0.0
x_cont3346,0.0,0.0,0.0,0.0,0.0
x_cont3347,0.0,0.0,0.0,0.0,0.0
x_cont3348,0.0,0.0,0.0,0.0,0.0
x_cont3349,0.0,0.0,0.0,0.0,0.0
x_cont3350,0.0,0.0,0.0,0.0,0.0
x_cont3351,0.0,0.0,0.0,0.0,0.0
x_cont3352,0.0,0.0,0.0,0.0,0.0
x_cont3353,0.0,0.0,0.0,0.0,0.0
x_cont3354,0.0,0.0,0.0,0.0,0.0
x_cont3355,0.0,0.0,0.0,0.0,0.0
x_cont3356,0.0,0.0,0.0,0.0,0.0
x_cont3357,0.0,0.0,0.0,0.0,0.0
x_cont3358,0.0,0.0,0.0,0.0,0.0
x_cont3359,0.0,0.0,0.0,0.0,0.0
x_cont3360,0.0,0.0,0.0,0.0,0.0
x_cont3361,0.0,0.0,0.0,0.0,0.0
x_cont3362,0.0,0.0,0.0,0.0,0.0
x_cont3363,0.0,0.0,0.0,0.0,0.0
x_cont3364,0.0,0.0,0.0,0.0,0.0
x_cont3365,0.0,0.0,0.0,0.0,0.0
x_cont3366,0.0,0.0,0.0,0.0,0.0
x_cont3367,0.0,0.0,0.0,0.0,0.0
x_cont3368,0.0,0.0,0.0,0.0,0.0
x_cont3369,0.0,0.0,0.0,0.0,0.0
x_cont3370,0.0,0.0,0.0,0.0,0.0
x_cont3371,0.0,0.0,0.0,0.0,0.0
x_cont3372,0.0,0.0,0.0,0.0,0.0
x_cont3373,0.0,0.0,0.0,0.0,0.0
x_cont3374,0.0,0.0,0.0,0.0,0.0
x_cont3375,0.0,0.0,0.0,0.0,0.0
x_cont3376,0.0,0.0,0.0,0.0,0.0
x_cont3377,0.0,0.0,0.0,0.0,0.0
x_cont3378,0.0,0.0,0.0,0.0,0.0
x_cont3379,0.0,0.0,0.0,0.0,0.0
x_cont3380,0.0,0.0,0.0,0.0,0.0
x_cont3381,0.0,0.0,0.0,0.0,0.0
x_cont3382,0.0,0.0,0.0,0.0,0.0
x_cont3383,0.0,0.0,0.0,0.0,0.0
x_cont3384,0.0,0.0,0.0,0.0,0.0
x_cont3385,0.0,0.0,0.0,0.0,0.0
x_cont3386,0.0,0.0,0.0,0.0,0.0
x_cont3387,0.0,0.0,0.0,0.0,0.0
x_cont3388,0.0,0.0,0.0,0.0,0.0
x_cont3389,0.0,0.0,0.0,0.0,0.0
x_cont3390,0.0,0.0,0.0,0.0,0.0
x_cont3391,0.0,0.0,0.0,0.0,0.0
x_cont3392,0.0,0.0,0.0,0.0,0.0
x_cont3393,0.0,0.0,0.0,0.0,0.0
x_cont3394,0.0,0.0,0.0,0.0,0.0
x_cont3395,0.0,0.0,0.0,0.0,0.0
x_cont3396,0.0,0.0,0.0,0.0,0.0
x_cont3397,0.0,0.0,0.0,0.0,0.0
x_cont3398,0.0,0.0,0.0,0.0,0.0
x_cont3399,0.0,0.0,0.0,0.0,0.0
x_cont3400,0.0,0.0,0.0,0.0,0.0
x_cont3401,0.0,0.0,0.0,0.0,0.0
x_cont3402,0.0,0.0,0.0,0.0,0.0
x_cont3403,0.0,0.0,0.0,0.0,0.0
x_cont3404,0.0,0.0,0.0,0.0,0.0
x_cont3405,0.0,0.0,0.0,0.0,0.0
x_cont3406,0.0,0.0,0.0,0.0,0.0
x_cont3407,0.0,0.0,0.0,0.0,0.0
x_cont3408,0.0,0.0,0.0,0.0,0.0
x_cont3409,0.0,0.0,0.0,0.0,0.0
x_cont3410,0.0,0.0,0.0,0.0,0.0
x_cont3411,0.0,0.0,0.0,0.0,0.0
x_cont3412,0.0,0.0,0.0,0.0,0.0
x_cont3413,0.0,0.0,0.0,0.0,0.0
x_cont3414,0.0,0.0,0.0,0.0,0.0
x_cont3415,0.0,0.0,0.0,0.0,0.0
x_cont3416,0.0,0.0,0.0,0.0,0.0
x_cont3417,0.0,0.0,0.0,0.0,0.0
x_cont3418,0.0,0.0,0.0,0.0,0.0
x_cont3419,0.0,0.0,0.0,0.0,0.0
x_cont3420,0.0,0.0,0.0,0.0,0.0
x_cont3421,0.0,0.0,0.0,0.0,0.0
x_cont3422,0.0,0.0,0.0,0.0,0.0
x_cont3423,0.0,0.0,0.0,0.0,0.0
x_cont3424,0.0,0.0,0.0,0.0,0.0
x_cont3425,0.0,0.0,0.0,0.0,0.0
x_cont3426,0.0,0.0,0.0,0.0,0.0
x_cont3427,0.0,0.0,0.0,0.0,0.0
x_cont3428,0.0,0.0,0.0,0.0,0.0
x_cont3429,0.0,0.0,0.0,0.0,0.0
x_cont3430,0.0,0.0,0.0,0.0,0.0
x_cont3431,0.0,0.0,0.0,0.0,0.0
x_cont3432,0.0,0.0,0.0,0.0,0.0
x_cont3433,0.0,0.0,0.0,0.0,0.0
x_cont3434,0.0,0.0,0.0,0.0,0.0
x_cont3435,0.0,0.0,0.0,0.0,0.0
x_cont3436,0.0,0.0,0.0,0.0,0.0
x_cont3437,0.0,0.0,0.0,0.0,0.0
x_cont3438,0.0,0.0,0.0,0.0,0.0
x_cont3439,0.0,0.0,0.0,0.0,0.0
x_cont3440,0.0,0.0,0.0,0.0,0.0
x_cont3441,0.0,0.0,0.0,0.0,0.0
x_cont3442,0.0,0.0,0.0,0.0,0.0
x_cont3443,0.0,0.0,0.0,0.0,0.0
x_cont3444,0.0,0.0,0.0,0.0,0.0
x_cont3445,0.0,0.0,0.0,0.0,0.0
x_cont3446,0.0,0.0,0.0,0.0,0.0
x_cont3447,0.0,0.0,0.0,0.0,0.0
x_cont3448,0.0,0.0,0.0,0.0,0.0
x_cont3449,0.0,0.0,0.0,0.0,0.0
x_cont3450,0.0,0.0,0.0,0.0,0.0
x_cont3451,0.0,0.0,0.0,0.0,0.0
x_cont3452,0.0,0.0,0.0,0.0,0.0
x_cont3453,0.0,0.0,0.0,0.0,0.0
x_cont3454,0.0,0.0,0.0,0.0,0.0
x_cont3455,0.0,0.0,0.0,0.0,0.0
x_cont3456,0.0,0.0,0.0,0.0,0.0
x_cont3457,0.0,0.0,0.0,0.0,0.0
x_cont3458,0.0,0.0,0.0,0.0,0.0
x_cont3459,0.0,0.0,0.0,0.0,0.0
x_cont3460,0.0,0.0,0.0,0.0,0.0
x_cont3461,0.0,0.0,0.0,0.0,0.0
x_cont3462,0.0,0.0,0.0,0.0,0.0
x_cont3463,0.0,0.0,0.0,0.0,0.0
x_cont3464,0.0,0.0,0.0,0.0,0.0
x_cont3465,0.0,0.0,0.0,0.0,0.0
x_cont3466,0.0,0.0,0.0,0.0,0.0
x_cont3467,0.0,0.0,0.0,0.0,0.0
x_cont3468,0.0,0.0,0.0,0.0,0.0
x_cont3469,0.0,0.0,0.0,0.0,0.0
x_cont3470,0.0,0.0,0.0,0.0,0.0
x_cont3471,0.0,0.0,0.0,0.0,0.0
x_cont3472,0.0,0.0,0.0,0.0,0.0
x_cont3473,0.0,0.0,0.0,0.0,0.0
x_cont3474,0.0,0.0,0.0,0.0,0.0
x_cont3475,0.0,0.0,0.0,0.0,0.0
x_cont3476,0.0,0.0,0.0,0.0,0.0
x_cont3477,0.0,0.0,0.0,0.0,0.0
x_cont3478,0.0,0.0,0.0,0.0,0.0
x_cont3479,0.0,0.0,0.0,0.0,0.0
x_cont3480,0.0,0.0,0.0,0.0,0.0
x_cont3481,0.0,0.0,0.0,0.0,0.0
x_cont3482,0.0,0.0,0.0,0.0,0.0
x_cont3483,0.0,0.0,0.0,0.0,0.0
x_cont3484,0.0,0.0,0.0,0.0,0.0
x_cont3485,0.0,0.0,0.0,0.0,0.0
x_cont3486,0.0,0.0,0.0,0.0,0.0
x_cont3487,0.0,0.0,0.0,0.0,0.0
x_cont3488,0.0,0.0,0.0,0.0,0.0
x_cont3489,0.0,0.0,0.0,0.0,0.0
x_cont3490,0.0,0.0,0.0,0.0,0.0
x_cont3491,0.0,0.0,0.0,0.0,0.0
x_cont3492,0.0,0.0,0.0,0.0,0.0
x_cont3493,0.0,0.0,0.0,0.0,0.0
x_cont3494,0.0,0.0,0.0,0.0,0.0
x_cont3495,0.0,0.0,0.0,0.0,0.0
x_cont3496,0.0,0.0,0.0,0.0,0.0
x_cont3497,0.0,0.0,0.0,0.0,0.0
x_cont3498,0.0,0.0,0.0,0.0,0.0
x_cont3499,0.0,0.0,0.0,0.0,0.0
x_cont3500,0.0,0.0,0.0,0.0,0.0
x_cont3501,0.0,0.0,0.0,0.0,0.0
x_cont3502,0.0,0.0,0.0,0.0,0.0
x_cont3503,0.0,0.0,0.0,0.0,0.0
x_cont3504,0.0,0.0,0.0,0.0,0.0
x_cont3505,0.0,0.0,0.0,0.0,0.0
x_cont3506,0.0,0.0,0.0,0.0,0.0
x_cont3507,0.0,0.0,0.0,0.0,0.0
x_cont3508,0.0,0.0,0.0,0.0,0.0
x_cont3509,0.0,0.0,0.0,0.0,0.0
x_cont3510,0.0,0.0,0.0,0.0,0.0
x_cont3511,0.0,0.0,0.0,0.0,0.0
x_cont3512,0.0,0.0,0.0,0.0,0.0
x_cont3513,0.0,0.0,0.0,0.0,0.0
x_cont3514,0.0,0.0,0.0,0.0,0.0
x_cont3515,0.0,0.0,0.0,0.0,0.0
x_cont3516,0.0,0.0,0.0,0.0,0.0
x_cont3517,0.0,0.0,0.0,0.0,0.0
x_cont3518,0.0,0.0,0.0,0.0,0.0
x_cont3519,0.0,0.0,0.0,0.0,0.0
x_cont3520,0.0,0.0,0.0,0.0,0.0
x_cont3521,0.0,0.0,0.0,0.0,0.0
x_cont3522,0.0,0.0,0.0,0.0,0.0
x_cont3523,0.0,0.0,0.0,0.0,0.0
x_cont3524,0.0,0.0,0.0,0.0,0.0
x_cont3525,0.0,0.0,0.0,0.0,0.0
x_cont3526,0.0,0.0,0.0,0.0,0.0
x_cont3527,0.0,0.0,0.0,0.0,0.0
x_cont3528,0.0,0.0,0.0,0.0,0.0
x_cont3529,0.0,0.0,0.0,0.0,0.0
x_cont3530,0.0,0.0,0.0,0.0,0.0
x_cont3531,0.0,0.0,0.0,0.0,0.0
x_cont3532,0.0,0.0,0.0,0.0,0.0
x_cont3533,0.0,0.0,0.0,0.0,0.0
x_cont3534,0.0,0.0,0.0,0.0,0.0
x_cont3535,0.0,0.0,0.0,0.0,0.0
x_cont3536,0.0,0.0,0.0,0.0,0.0
x_cont3537,0.0,0.0,0.0,0.0,0.0
x_cont3538,0.0,0.0,0.0,0.0,0.0
x_cont3539,0.0,0.0,0.0,0.0,0.0
x_cont3540,0.0,0.0,0.0,0.0,0.0
x_cont3541,0.0,0.0,0.0,0.0,0.0
x_cont3542,0.0,0.0,0.0,0.0,0.0
x_cont3543,0.0,0.0,0.0,0.0,0.0
x_cont3544,0.0,0.0,0.0,0.0,0.0
x_cont3545,0.0,0.0,0.0,0.0,0.0
x_cont3546,0.0,0.0,0.0,0.0,0.0
x_cont3547,0.0,0.0,0.0,0.0,0.0
x_cont3548,0.0,0.0,0.0,0.0,0.0
x_cont3549,0.0,0.0,0.0,0.0,0.0
x_cont3550,0.0,0.0,0.0,0.0,0.0
x_cont3551,0.0,0.0,0.0,0.0,0.0
x_cont3552,0.0,0.0,0.0,0.0,0.0
x_cont3553,0.0,0.0,0.0,0.0,0.0
x_cont3554,0.0,0.0,0.0,0.0,0.0
x_cont3555,0.0,0.0,0.0,0.0,0.0
x_cont3556,0.0,0.0,0.0,0.0,0.0
x_cont3557,0.0,0.0,0.0,0.0,0.0
x_cont3558,0.0,0.0,0.0,0.0,0.0
x_cont3559,0.0,0.0,0.0,0.0,0.0
x_cont3560,0.0,0.0,0.0,0.0,0.0
x_cont3561,0.0,0.0,0.0,0.0,0.0
x_cont3562,0.0,0.0,0.0,0.0,0.0
x_cont3563,0.0,0.0,0.0,0.0,0.0
x_cont3564,0.0,0.0,0.0,0.0,0.0
x_cont3565,0.0,0.0,0.0,0.0,0.0
x_cont3566,0.0,0.0,0.0,0.0,0.0
x_cont3567,0.0,0.0,0.0,0.0,0.0
x_cont3568,0.0,0.0,0.0,0.0,0.0
x_cont3569,0.0,0.0,0.0,0.0,0.0
x_cont3570,0.0,0.0,0.0,0.0,0.0
x_cont3571,0.0,0.0,0.0,0.0,0.0
x_cont3572,0.0,0.0,0.0,0.0,0.0
x_cont3573,0.0,0.0,0.0,0.0,0.0
x_cont3574,0.0,0.0,0.0,0.0,0.0
x_cont3575,0.0,0.0,0.0,0.0,0.0
x_cont3576,0.0,0.0,0.0,0.0,0.0
x_cont3577,0.0,0.0,0.0,0.0,0.0
x_cont3578,0.0,0.0,0.0,0.0,0.0
x_cont3579,0.0,0.0,0.0,0.0,0.0
x_cont3580,0.0,0.0,0.0,0.0,0.0
x_cont3581,0.0,0.0,0.0,0.0,0.0
x_cont3582,0.0,0.0,0.0,0.0,0.0
x_cont3583,0.0,0.0,0.0,0.0,0.0
x_cont3584,0.0,0.0,0.0,0.0,0.0
x_cont3585,0.0,0.0,0.0,0.0,0.0
x_cont3586,0.0,0.0,0.0,0.0,0.0
x_cont3587,0.0,0.0,0.0,0.0,0.0
x_cont3588,0.0,0.0,0.0,0.0,0.0
x_cont3589,0.0,0.0,0.0,0.0,0.0
x_cont3590,0.0,0.0,0.0,0.0,0.0
x_cont3591,0.0,0.0,0.0,0.0,0.0
x_cont3592,0.0,0.0,0.0,0.0,0.0
x_cont3593,0.0,0.0,0.0,0.0,0.0
x_cont3594,0.0,0.0,0.0,0.0,0.0
x_cont3595,0.0,0.0,0.0,0.0,0.0
x_cont3596,0.0,0.0,0.0,0.0,0.0
x_cont3597,0.0,0.0,0.0,0.0,0.0
x_cont3598,0.0,0.0,0.0,0.0,0.0
x_cont3599,0.0,0.0,0.0,0.0,0.0
x_cont3600,0.0,0.0,0.0,0.0,0.0
x_cont3601,0.0,0.0,0.0,0.0,0.0
x_cont3602,0.0,0.0,0.0,0.0,0.0
x_cont3603,0.0,0.0,0.0,0.0,0.0
x_cont3604,0.0,0.0,0.0,0.0,0.0
x_cont3605,0.0,0.0,0.0,0.0,0.0
x_cont3606,0.0,0.0,0.0,0.0,0.0
x_cont3607,0.0,0.0,0.0,0.0,0.0
x_cont3608,0.0,0.0,0.0,0.0,0.0
x_cont3609,0.0,0.0,0.0,0.0,0.0
x_cont3610,0.0,0.0,0.0,0.0,0.0
x_cont3611,0.0,0.0,0.0,0.0,0.0
x_cont3612,0.0,0.0,0.0,0.0,0.0
x_cont3613,0.0,0.0,0.0,0.0,0.0
x_cont3614,0.0,0.0,0.0,0.0,0.0
x_cont3615,0.0,0.0,0.0,0.0,0.0
x_cont3616,0.0,0.0,0.0,0.0,0.0
x_cont3617,0.0,0.0,0.0,0.0,0.0
x_cont3618,0.0,0.0,0.0,0.0,0.0
x_cont3619,0.0,0.0,0.0,0.0,0.0
x_cont3620,0.0,0.0,0.0,0.0,0.0
x_cont3621,0.0,0.0,0.0,0.0,0.0
x_cont3622,0.0,0.0,0.0,0.0,0.0
x_cont3623,0.0,0.0,0.0,0.0,0.0
x_cont3624,0.0,0.0,0.0,0.0,0.0
x_cont3625,0.0,0.0,0.0,0.0,0.0
x_cont3626,0.0,0.0,0.0,0.0,0.0
x_cont3627,0.0,0.0,0.0,0.0,0.0
x_cont3628,0.0,0.0,0.0,0.0,0.0
x_cont3629,0.0,0.0,0.0,0.0,0.0
x_cont3630,0.0,0.0,0.0,0.0,0.0
x_cont3631,0.0,0.0,0.0,0.0,0.0
x_cont3632,0.0,0.0,0.0,0.0,0.0
x_cont3633,0.0,0.0,0.0,0.0,0.0
x_cont3634,0.0,0.0,0.0,0.0,0.0
x_cont3635,0.0,0.0,0.0,0.0,0.0
x_cont3636,0.0,0.0,0.0,0.0,0.0
x_cont3637,0.0,0.0,0.0,0.0,0.0
x_cont3638,0.0,0.0,0.0,0.0,0.0
x_cont3639,0.0,0.0,0.0,0.0,0.0
x_cont3640,0.0,0.0,0.0,0.0,0.0
x_cont3641,0.0,0.0,0.0,0.0,0.0
x_cont3642,0.0,0.0,0.0,0.0,0.0
x_cont3643,0.0,0.0,0.0,0.0,0.0
x_cont3644,0.0,0.0,0.0,0.0,0.0
x_cont3645,0.0,0.0,0.0,0.0,0.0
x_cont3646,0.0,0.0,0.0,0.0,0.0
x_cont3647,0.0,0.0,0.0,0.0,0.0
x_cont3648,0.0,0.0,0.0,0.0,0.0
x_cont3649,0.0,0.0,0.0,0.0,0.0
x_cont3650,0.0,0.0,0.0,0.0,0.0
x_cont3651,0.0,0.0,0.0,0.0,0.0
x_cont3652,0.0,0.0,0.0,0.0,0.0
x_cont3653,0.0,0.0,0.0,0.0,0.0
x_cont3654,0.0,0.0,0.0,0.0,0.0
