donor_id,x_cont1,x_cont2,x_cont3,x_cont4,x_cont5,x_cont6,x_cont7,x_cont8,x_cont9,x_cont10,x_cont11,x_cont12,x_cont13,x_cont14,x_cont15,x_cont16,x_cont17,x_cont18,x_cont19,x_cont20,x_cont21,x_cont22,x_cont23,x_cont24,x_cont25,x_cont26,x_cont27,x_cont28,x_cont29,x_cont30,x_cont31,x_cont32,x_cont33,x_cont34,x_cont35,x_cont36,x_cont37,x_cont38,x_cont39,x_cont40,x_cont41,x_cont42,x_cont43,x_cont44,x_cont45,x_cont46,x_cont47,x_cont48,x_cont49,x_cont50,x_cont51,x_cont52,x_cont53,x_cont54,x_cont55,x_cont56,x_cont57,x_cont58,x_cont59,x_cont60,x_cont61,x_cont62,x_cont63,x_cont64,x_cont65,x_cont66,x_cont67,x_cont68,x_cont69,x_cont70,x_cont71,x_cont72,x_cont73,x_cont74,x_cont75,x_cont76,x_cont77,x_cont78,x_cont79,x_cont80,x_cont81,x_cont82,x_cont83,x_cont84,x_cont85,x_cont86,x_cont87,x_cont88,x_cont89,x_cont90,x_cont91,C(cat0)[1],C(cat0)[2],C(cat0)[3],C(cat1)[T.2],C(cat1)[T.3],C(cat2)[T.2],C(cat2)[T.3],x_bin1,x_bin2,CT1,CT2,CT3,CT4,CT5
S120,-0.18781398,-1.1618925,-0.845048,-1.6148472,-0.7207957,1.8439316,-0.055956997,-0.18704295,0.06251123,0.08395872,0.048737854,0.37365833,0.9700596,-0.6793648,0.11444545,-0.57173324,-2.011934,-0.33234173,0.71394473,-0.015270176,1.0838803,-2.3112197,-1.327701,-0.524287,1.0537755,0.94512826,-1.6007606,-1.1353843,-0.62341136,1.5353211,0.0017501971,0.16527098,-1.5975153,0.17727783,-1.5218464,-0.5441961,0.6507071,-0.22230138,-0.2678111,-1.5411655,-0.77313304,-0.25012293,-0.87171775,0.41608882,-2.188635,0.6948924,-0.26375213,1.0064389,0.92126685,-0.0052844733,-0.3963169,1.0324907,-1.3117412,0.48388028,0.04855445,1.7406955,-0.1009284,0.54319185,0.6789896,0.9536945,-1.6844296,0.0068823914,0.018036509,-0.7942573,-0.65133846,-1.0935059,1.1142716,-0.046210833,-0.35603052,-0.20645538,-0.35849077,-0.51699305,1.5672544,0.89084405,-0.25362444,1.6690181,1.0926337,0.127183,0.51063865,0.04195122,-1.4516834,-1.7351905,0.18986365,0.82045066,-0.4114992,-0.35252053,-0.24744721,0.9919814,-1.4874495,0.70422554,1.3712522,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10,44,77,10,29
S121,-0.19523583,0.3844113,-1.2833341,1.8479875,2.26751,-0.47509935,-1.2033592,-1.2164783,-2.2928514,1.9022627,-0.21529296,1.2229834,0.05767582,-0.07004175,-0.71878284,-0.1566169,-0.51310277,-1.7771323,-0.10772618,-0.9781865,-0.6694519,-0.4384431,1.3816535,-0.8478944,-0.10678795,-0.54854,-0.39815015,0.5184969,-0.48626697,0.023716843,-0.6064782,0.5523174,1.7847446,-1.599089,-0.4538729,0.8634173,0.35931182,1.0535771,0.4177118,-0.115711294,0.6024588,1.6544697,-0.7273495,-0.8094981,-0.23164652,-0.16022086,-1.1088831,0.36309275,0.34193695,-0.06376172,-0.8391639,-0.7984307,1.6090041,-0.73373944,0.31392846,-0.8286584,0.5253486,-0.31911916,0.29119813,0.056516137,2.6340294,0.52519435,-0.9226888,-1.4945801,1.0670645,-0.3626238,0.045047518,0.5225969,-0.43361986,-0.37527058,-1.0656744,-0.3773116,0.21197356,-1.144663,-0.48298028,0.038636897,-0.8563177,-0.63886535,-0.7221759,-0.80951583,0.21306014,0.9535664,0.7171385,-0.9519189,-0.2903886,0.07997727,-0.32608435,-0.27622488,-0.58580637,0.907249,-0.12857006,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0,5,40,38,38
S122,1.6047864,-0.2691349,-0.29245853,0.86302394,-0.50853294,0.39389697,-0.49083328,1.2376614,-1.239643,-0.29244378,-0.932669,-0.9252461,0.39484182,-1.2407919,0.92310387,1.1551967,-0.26805192,-0.6621182,-0.016232645,1.2602673,-0.7010069,-0.28783995,1.2574719,0.6382721,-0.2857759,-0.69559526,-1.3233165,0.29713902,0.3185606,0.22964336,1.6782806,-0.52271545,-0.92598104,-0.31636274,-0.3630389,0.74263597,-0.043495145,-0.7663986,-0.53446776,-1.758127,-0.5976327,-2.1374378,0.015923435,-0.5420382,-1.5167791,0.052561756,-2.418943,-0.7918884,-0.6714508,-1.1679729,-1.3864679,0.029722035,-0.490588,-0.19878353,0.7046019,0.6828339,1.4726918,-0.0015322412,-0.5225202,-0.78320664,1.0557263,0.7231213,0.8347348,0.4339508,1.4368025,0.25084993,-2.0817456,-0.44992203,-0.8185252,-0.54874355,0.1565737,-0.84901905,1.4900898,-0.41116217,-1.1392115,0.11203084,0.41229764,1.3106984,0.66047126,0.73738474,0.81886095,0.4797706,0.10425091,-0.06433394,-1.3628412,-0.21739018,1.6104338,-2.58519,0.667166,-1.5695257,1.2819612,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,6,146,0,0,0
S123,0.13982923,0.42453814,0.17437641,0.62203676,0.26105386,1.1437918,-0.18893316,-0.7105043,-0.120547205,0.96182007,0.8284505,1.7261463,0.053427488,2.0571258,-0.6097854,0.44685385,-0.09092983,-0.124431,0.41455215,-0.5191826,0.53618515,1.3541527,0.13935186,1.2521174,1.2182827,2.3015404,-0.7004431,-1.0508119,-0.9112484,-2.4597063,1.7258241,0.66012406,0.40038943,-1.100463,-0.5482356,-1.1481092,1.6400365,-0.3272364,-0.83524764,0.1522656,1.1777542,-0.49402645,-0.5339889,2.4330227,-0.35139254,0.120016284,-1.5657545,-0.22951747,-0.5833075,0.36743128,0.42510203,0.2732389,1.5579963,1.8426732,-0.2617256,-1.3153251,-0.30703703,1.4704684,-0.63560444,1.058365,0.11399834,-0.5630506,-1.8302872,-0.26849395,1.2588589,-0.018684102,-1.3729904,-0.13513821,0.88189095,-0.7504728,0.14808272,0.28489783,0.41276717,0.8238946,-0.42421046,0.6739138,-0.6504342,0.8583198,0.07824972,0.70282865,-0.08734847,-0.40343753,-0.2549893,0.649422,1.3211615,0.61622286,-0.85355127,0.36406615,1.3630292,-0.876611,-0.22384007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,9,16,11,44,7
S124,-0.23389402,1.6823938,-0.776053,0.47717854,1.2752953,-0.4236393,-0.9453736,-0.44246727,-0.9892644,1.716219,-1.1848124,-1.751512,-0.22286375,-0.065298535,0.35755253,1.570455,-1.2998039,-0.29062313,2.063187,0.06995755,-1.0456389,0.70281863,-1.5520061,0.3080293,-1.196577,-0.86985636,0.018915707,1.1021934,2.1690233,1.9208719,-1.1787128,-0.5746898,-0.05055055,-0.444494,-0.09831946,-0.8885015,1.090513,-0.97432053,-1.2263775,-1.712136,0.39411905,1.5922124,0.6256476,0.49004903,0.2193555,0.9532407,0.40480796,-0.5740369,0.24683188,0.20000647,1.0872843,-2.6229413,0.5654049,0.61570936,1.6195841,0.7904168,-0.26272756,0.08013684,1.8367053,-0.6769413,1.3282431,1.0511823,-0.9875126,-1.0925057,1.0496564,0.8816851,-0.67347336,-0.5070229,-0.5680306,-0.77604043,0.39199272,-1.9761711,-1.3915507,0.88606775,0.5465734,-0.1138041,1.9975662,-0.14663821,-0.3921995,-1.168547,-0.5123773,-1.6960119,-0.87904036,0.034585472,0.7055562,-0.26669136,-0.5571764,0.84917104,0.26164937,-0.35208243,-0.3409798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0,0,0,174,20
S125,0.32620856,0.7195672,0.4809445,0.36935812,-0.33323655,0.52104795,-0.16158952,1.2147115,0.2850227,2.238068,-0.6492921,0.8275514,-1.3699617,1.2021016,-0.57587826,-0.71800894,2.2404861,-0.7836114,-0.17599988,1.9592053,1.012677,-0.42191744,2.3896272,0.19078808,1.5512943,1.8257998,-0.30710104,0.97329444,0.24358399,0.024819823,-0.0027397415,0.936743,-0.13174808,0.34699982,-0.7513409,-1.050298,-0.034449097,1.3156221,-1.1484953,0.37880787,-0.5817586,0.24761635,-0.8520736,0.22276866,0.1086145,-0.024948936,0.5637891,-1.8929741,-0.6429021,0.94936895,2.4296386,0.69225645,0.32414046,2.7040668,0.11129287,-0.5175578,1.0684043,-1.8718133,-0.6889457,0.87803996,0.43457404,0.22170557,1.539907,-0.8466798,-1.0707421,-0.25167677,1.1012925,0.9869356,-0.9148212,0.9515687,1.8147281,1.5309055,-1.7138251,0.8405941,-0.37324962,-0.8907848,-0.2502769,-0.120015554,0.707475,0.1367722,-1.3901061,0.6299633,-0.24484165,-0.3504976,0.2120069,-0.56480676,-0.42385077,-1.3048724,-0.98721975,0.48489448,-0.043050397,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,42,33,1,83,29
S126,0.45198926,1.0083956,0.4259498,0.0018499523,-1.279638,0.56101936,0.3255655,-0.43814415,-0.17553917,-0.5112003,-1.3019774,-1.2689446,-0.99095327,-0.30109078,-0.47231168,-1.1765565,-0.71038204,-0.689428,-0.9720096,-1.516425,-0.21163206,-0.38866913,1.3531358,1.8453479,-1.540619,0.67701566,-0.08958604,-0.08435819,-0.49338996,1.0721656,1.3007098,0.21833791,1.130822,1.2985445,0.17920333,1.3436506,-0.34149554,0.7128153,1.9811052,0.10380623,0.110521495,-1.0360881,-0.37175348,-0.3829331,-1.2525741,-0.6150346,1.0087472,1.1118765,-1.0780026,-0.3877334,-1.8304129,0.056675687,-0.57315326,0.5769081,0.18695098,0.38311666,0.5552217,0.59302855,-0.06787802,-0.015122849,1.2907059,-1.1770018,2.6475682,-0.65231305,1.2906301,-0.016834656,0.10574745,-0.54247653,-1.373482,0.5119672,0.49456602,-0.71252465,-0.24048983,-0.7734504,-1.0394479,-0.68922496,-0.99806195,-0.9350717,-1.2196518,0.7200077,0.7109891,1.9121543,-0.8377377,-1.3795292,0.5118932,0.08843876,1.5938464,1.5231959,-1.3016771,0.33418754,0.2460084,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2,32,6,66,18
S127,0.4927221,0.8554541,1.5298914,0.57965934,-1.485845,0.07740976,0.081810415,0.8171921,0.9374495,-1.3592945,1.1963575,-0.29904354,0.14616263,0.20316406,1.5785108,0.7725627,0.35098928,1.0720297,-0.18102154,-1.093432,-0.56832206,-0.1852981,-1.3084942,-1.388572,-1.4829344,1.6137419,-0.59676856,0.9293729,0.32546043,0.75649875,0.52075577,-0.6958131,-0.6195264,1.1655539,1.5434164,-0.6325614,-0.83133256,2.4079823,-0.9793908,2.2042818,1.4775478,0.09631974,0.32052717,1.455756,-1.694512,-1.3322874,1.0308821,-0.44506463,-1.6710035,0.67420757,0.23582235,-1.1359605,2.270844,-0.38156882,1.148557,0.68276656,-0.030647233,-1.3961507,0.2222429,-1.4089519,-0.34270516,-1.4330575,1.5565594,0.5818614,-0.37119883,-0.12471414,0.6633155,-0.14849119,0.7450639,-1.6813474,1.3441582,-0.80118644,-0.61358726,-0.95308906,0.3324682,0.02341617,-0.02654304,0.52271324,0.82660097,-0.389333,-1.4653146,-2.1536694,-0.39326102,-0.2867618,-0.3376037,0.7497129,1.506424,1.0795381,1.461938,0.3960739,-0.8679129,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,86,7,0,52,0
S128,0.4476545,-1.2746464,-1.1489022,1.2347114,0.89116645,-0.3658822,1.3009957,0.15402038,1.740214,0.07272995,0.25869334,-0.48011896,0.14456433,-1.1020824,-0.31452674,0.6551764,1.2340206,0.5239464,-0.10481925,0.19324777,0.18664284,0.3883339,-0.012672363,-1.3663058,-0.52585655,0.5547051,0.43626195,-2.4134877,-0.69177824,-0.5827421,0.95677507,-1.8442615,-0.040865045,-0.82974285,-0.8509471,0.294752,-0.71387684,-0.938302,1.1459073,1.547856,-0.023904534,0.1858496,-0.078351855,-0.606814,-1.04262,1.8103826,-0.8358136,0.09781675,0.07265218,-0.57751745,0.3154549,1.1659585,1.8619338,-0.19388235,-1.5579128,-1.0977966,-0.9268142,-0.5906612,-0.6964628,-0.70904416,-0.20004824,-0.6351348,-1.3025585,-1.9928524,0.63866395,0.8864115,-0.64082986,-1.2456075,-0.3788946,-0.79028773,1.9327235,-0.864973,0.582734,0.59060025,0.9428434,1.4978769,-0.2524005,2.7086654,1.6027557,1.0600045,-0.06656862,-1.5936519,-0.7308819,-1.4024335,0.28803605,-0.02168848,-0.16125387,-1.1007503,-0.22839081,1.7260299,-1.5961798,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22,50,2,0,17
S129,0.32050854,-0.34865206,0.6115661,0.15775546,-0.11834234,-0.970453,-2.3203132,-0.336454,0.8294226,-0.3442869,0.7898997,1.8314162,0.06389162,-0.019279715,-0.22714245,0.97897315,0.6648912,0.49035808,0.27510113,-1.2669144,-0.42266828,0.22227356,0.24891007,1.3949406,1.246952,-1.7773447,-0.62458533,-0.91750354,1.1045763,-1.0458708,1.3592836,0.29088077,0.56987184,-0.78128153,0.14085713,-1.8586369,-0.65100944,0.54545486,-0.9254521,1.1219507,0.026498329,1.069755,-1.9781677,-0.9034424,-0.9065672,0.21588728,0.7261324,0.8873372,-1.3807851,-2.9288635,0.7120175,1.5311377,-0.28905722,-0.9416247,1.0280852,0.47039464,-1.021663,-2.1068294,-0.7815659,1.2027752,0.4342379,0.55094236,-0.54017115,0.7648747,-1.756047,0.49639592,0.1250595,0.3191608,0.40164497,-0.940466,-0.011701729,0.16959836,0.71588963,0.8975199,0.6435734,1.0640265,-0.26229122,-0.18250205,0.9673464,-0.8176661,0.83491814,-0.8934943,0.93340987,-1.3031542,-0.7725336,-1.5675535,0.54362607,0.79380053,-0.1846259,-1.3622413,-0.82051176,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,39,25,0,0,1
S130,0.19309825,-1.3426,-2.1695755,0.41572964,-0.5511046,0.29748878,-0.55998003,0.5420156,0.5943634,2.1185021,-0.030132022,1.2218632,1.1932943,1.322342,-1.0799506,-1.3793691,-0.89214057,-1.3680179,1.1642675,-0.05421021,0.8703838,0.09663324,-0.11606946,1.0826101,0.6706758,-0.12376449,-0.5002544,-1.4604703,-0.4531185,0.47794956,0.47029507,0.8618723,-0.19248366,-0.06441414,0.8805316,0.86556095,0.055706926,-1.3057216,-0.5641681,1.2912811,0.20768256,2.1974392,0.03974991,0.67846656,0.53864527,-1.0466324,-0.85039836,-1.0675415,1.731024,1.3734862,1.5356967,0.9581411,0.87861145,-0.26631007,1.1756256,-0.67930204,0.27722824,-0.19984668,-0.59652776,-0.3647162,-0.4425292,-0.86990213,0.37129575,-0.06119039,-1.6963964,1.2941843,0.18662256,-0.6567353,1.0485847,0.6912539,-0.6922725,-1.1371607,-0.85934025,0.49101213,-0.99921936,-0.3409137,-1.1319494,-0.8726068,0.8913703,-1.1588283,1.4927261,-0.4174601,-1.5023106,-1.8744916,0.007325867,1.2356102,-0.59708506,-1.0816944,-0.2136079,-0.024572115,-1.2613611,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,14,52,5,54
S131,0.100365855,-0.40488014,0.07784502,0.289,-0.4835045,-2.7473214,-0.64242303,1.4918321,0.71490455,0.13746268,-1.9617869,-1.5452979,1.1027133,-0.13289608,-1.0550369,0.3366409,0.055020917,0.8357959,-0.22747605,0.33927935,0.642171,-1.2263895,-0.28445315,0.20438041,-0.5343809,-0.74618405,0.53470844,1.3459592,0.98222333,-1.9853272,0.8670921,0.9678076,0.7222361,0.39777595,-0.26854333,1.2540053,-0.16596426,-0.94150937,-0.22872448,-1.7094817,1.5515326,-0.57351536,1.1980827,1.1200107,-1.7159067,-1.5527275,-0.0061585093,-0.83142513,-0.56348455,-1.266451,-1.390814,-0.16213882,-0.96505004,1.3797512,-1.069988,0.9779576,-0.6462832,1.5464196,0.55221105,1.4949167,1.7705543,-0.76799613,-0.15695277,-0.09156637,1.115791,0.19159767,0.27654663,-1.45353,1.5471399,-0.70534736,-0.27846232,0.3709189,-0.29612893,-0.8092363,-0.7294175,0.69581556,0.64369327,-0.45875213,0.27772456,0.84853387,-0.12463152,0.52034974,0.33033752,-0.68904275,2.038647,1.2101172,-1.6964712,0.744165,0.35207555,-0.697195,1.3022996,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,14,26,1,7,7
S132,-0.58276486,-0.19447322,-0.21954013,-0.6520666,-0.7752099,-0.24749798,0.9501141,0.7994124,-0.014956037,0.025826642,-0.87316597,-0.67826176,0.7499669,-1.2893814,0.27268487,2.2645164,1.2525935,-0.6129157,-0.12262188,1.7921215,1.6166161,-0.2725959,0.010295456,0.06514317,0.5814596,-0.060211476,0.16201901,1.1268716,1.3393482,-1.102962,0.30278018,0.45685488,0.80498904,0.13836426,1.1421945,0.8040613,-0.036682736,0.8574521,-1.3449936,-0.7404649,-1.2177004,0.13019194,1.1244204,1.4837085,1.0271868,-0.48187044,-0.8681853,0.46742153,-0.024249729,-0.914137,-1.4224081,0.2732602,-1.3231947,0.009253432,0.78455335,-0.8536845,0.26819187,-0.06403129,-0.9254887,-0.066910215,-0.3441278,0.9786712,0.2505509,1.5381486,0.886603,1.0032338,0.22622316,1.9276242,1.9528064,0.36463034,0.058747396,-0.44603717,0.57937014,0.63704294,-0.1333731,-0.8723448,-0.26946616,0.41443652,-0.92004037,1.3297689,-0.97054315,0.17696661,-0.029837701,2.210761,-0.8274804,-0.6239287,-0.7482073,0.0146663515,-0.7433461,-0.5821682,-0.22472274,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,10,10,38,13,21
S133,-2.450759,0.79825157,0.6041615,-1.4261146,-0.21447462,-0.049047034,-0.95227724,-0.87848794,1.9716715,1.7598994,1.6150659,-0.09300092,0.31177276,-0.7502023,-0.91925323,-0.4485503,1.7497113,1.6420996,1.1715449,-0.060773335,-1.7068758,0.44576377,-0.4803858,-0.31762388,-0.95065254,-1.4202794,-0.52454686,0.11468964,0.715422,0.40628162,0.37867984,-0.39716467,-0.2944808,-0.75499177,0.015184196,0.68587345,1.2883058,-0.10416376,0.21145684,0.33013463,-0.81754035,2.2024307,-0.16980596,1.780251,-0.76132864,0.7997927,1.6954514,1.0370234,1.977522,0.59210306,0.6281791,-0.410759,-1.6185309,1.842724,0.97439086,0.26183888,0.92200524,-1.4126686,0.21756153,0.6758505,1.2868084,-0.9688739,-0.79653853,0.28419057,-0.109371565,-1.4116031,0.059813507,0.48589572,-0.12582228,0.28405336,-0.65477353,-0.14566611,0.574613,1.047172,-0.6036926,-0.26643774,0.1963903,1.5620141,0.21491413,0.80217457,0.052410904,0.48401207,0.1874707,-1.7467433,-0.910629,0.31042138,-0.56853175,0.7996486,-0.014028947,2.2761328,-0.22700273,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,90,76,0
S134,3.0521846,-0.4128872,-0.6474798,0.43841162,-0.04239078,0.39705595,-0.4739556,-2.359574,-1.2166045,0.52310616,-1.5900598,0.09955604,-0.37996602,-0.5620907,0.056546852,0.22993068,-0.93068695,0.14894883,0.40302584,-0.8079451,-0.28958768,0.38448384,1.3099774,1.4769032,-0.24001276,-0.095541574,-1.349812,-1.1923705,-0.6834618,-1.2033949,-1.3698819,-0.4379693,-0.8572118,0.19080827,0.86527723,-0.33464518,1.0402262,-0.5382844,-0.28966367,2.0351264,0.47177488,-1.6373458,1.3572423,-0.0849937,-0.52990514,0.9530568,-1.2557226,0.73814636,-1.1803602,0.5716926,-0.2242429,-1.7981534,-1.2546858,-0.82217705,1.4694928,-2.3075411,0.76800966,-1.5159769,0.92714,-0.45987254,-0.68837744,-0.21240497,0.35666227,0.06685321,-0.9945859,1.4459417,0.2689623,-0.6792866,-1.3493145,-0.44042447,-0.25678638,-1.3833646,-0.20639604,-0.274014,-0.3812641,0.20507155,-1.1181942,0.26204342,-0.07015831,-0.8308768,0.32568872,0.76509964,0.24708426,0.71151245,-1.1960138,-0.2952083,-0.21509357,0.14072357,0.0061593098,-0.06461581,0.97315884,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,8,178,0,0,0
S135,-0.37560856,0.7082631,0.48434737,-1.1610965,1.4346173,0.3776676,0.081958905,0.6117989,0.56875896,-1.4174302,-1.2476159,-1.1644995,-0.6305307,0.45226136,1.1231326,-0.7667151,-1.5144693,0.23504502,0.51615053,1.4592553,-0.9609246,-0.4512824,-0.3829881,1.1043217,-1.0564483,-1.1746029,-0.29206836,-0.28699538,-0.016122669,-0.43441665,0.88266504,-0.6088198,1.048314,0.5188385,-0.05777987,0.9421864,1.2334422,-0.15666553,-0.7692545,-0.83056223,1.3502136,-0.51134074,0.7388356,-1.0448043,-1.3500708,-0.020899517,-1.0908811,-0.49380425,0.3579165,-0.023342164,1.6233054,0.8384354,-0.49501273,-0.24997482,-0.28735706,0.40995747,-0.20250484,-0.25299776,-0.11952526,0.86356735,0.4966573,0.51888883,-0.9401511,-0.65798473,0.4248433,0.10860907,-1.3923504,-0.8856035,-0.49754223,-1.2311549,-0.1512691,1.1739439,0.56672084,0.7590713,-0.14627658,-0.6285159,-0.54971933,-0.5150907,-0.7309834,-1.3118007,0.75523686,0.34413597,0.7586076,-0.3472492,0.52118313,0.7106636,0.07223952,-0.32008746,1.1397763,-0.5834667,-1.5609186,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6,3,18,58,7
S136,1.2440504,-1.024771,-1.1088446,-1.3548728,0.3373145,1.6302125,-1.1804948,-1.2701225,0.7513179,-1.4769704,2.2488952,-1.9116762,0.12694377,-0.9383957,0.003502312,-1.9769341,0.56370705,-0.3992684,0.88807243,-0.6865168,-0.53048325,0.28469977,0.22549549,1.8748242,-0.60637945,-2.1138844,1.2593658,0.6772072,-0.20493957,-0.576493,-1.0099163,0.48651314,1.0574543,-1.2867644,-0.06316809,-1.4534731,-0.9720665,-0.5412939,1.3498031,-1.2232616,-1.8952587,1.3805238,0.019463757,0.26646957,0.031121831,-2.2296438,-1.6073169,1.6597372,0.3064226,1.8049384,-0.5752743,-0.1686869,-0.6101965,0.18470177,0.9192529,-1.9305735,0.6304943,1.568332,-1.496853,-0.6932006,1.4104028,1.5787436,-1.144842,-0.5772691,-0.4091659,-0.5998327,1.9378815,-0.3785225,-1.9352589,-0.8487033,-0.8157685,-0.42826667,-0.085535996,1.5553771,0.26124498,1.3947746,1.0100932,-0.2729195,0.9288469,2.585615,1.0142697,1.7234737,0.28328001,2.2577093,-1.5732085,-0.3207497,-0.3100136,0.03504038,-0.16683394,-0.2693444,0.34454635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33,68,0,0,5
S137,-1.2760099,1.386853,-0.013630919,-0.41534257,-0.8109863,2.1483443,-0.43358108,0.06874798,-0.04116101,-0.24330452,-1.4391363,0.43976563,-0.9315689,-0.4272901,-0.29605696,-0.2417278,-2.0380723,0.019443989,0.15111026,-0.3867369,-1.342147,0.4896041,-0.5489134,0.18751825,1.9764882,-0.83116746,1.1916509,1.0252101,0.18247989,0.43682978,0.9072124,-0.22780459,0.4145272,-0.4036696,1.0459461,-0.3926815,-0.30529004,1.1673168,-1.9934624,0.7141464,-0.57304,-0.21966527,-0.016952418,-0.73237216,1.6689519,-1.2424297,-0.70344853,1.4991623,1.3881009,-0.3950492,0.08746303,0.589777,0.5979262,0.5529854,-0.27255303,0.20052482,-0.42548794,0.9522822,-1.0203586,-0.7420935,0.053399254,-0.52642614,0.5998059,0.25448593,0.21529128,-2.2900681,1.7006334,-0.11056434,-1.0634342,1.0818381,-0.54077125,-0.69960105,1.0118388,0.1595719,0.19036886,-0.8370893,1.0675367,-1.2663804,-0.42896783,-0.43322495,0.9520076,0.10731274,-1.2916701,1.557528,-1.4654976,0.7162842,0.70979697,0.43133846,0.38921311,-0.482371,2.1641421,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0,2,5,101,6
S138,-0.5282975,1.3805469,1.6833553,0.18388087,1.0352745,1.6501113,0.13286084,0.42393923,-1.1591543,-1.943878,-1.5396414,-1.203199,-0.7706602,0.2947961,-1.8766901,1.9764332,-2.007037,1.1231363,0.09516543,0.3629084,-0.5714269,-1.2975625,-1.0680408,0.6598071,-1.5796396,0.31355196,-1.2569132,0.553335,0.015435021,-0.95321786,-0.9569305,-1.1568485,-0.30898175,0.84273064,0.7673517,1.5326716,0.7073318,-0.12116801,-0.28423187,0.14634691,-0.047104165,0.1411698,-0.66336566,-0.6411124,-0.97305155,2.2391734,-0.1209898,-0.072331,-0.55420226,-0.40126765,-0.40164828,0.79650986,0.6133567,0.3495382,-2.3007739,-0.50975496,1.0705512,-0.15284781,1.2536552,-0.3142361,0.20397511,0.33776453,-1.1916099,-1.3602058,-0.47930238,-1.8594344,-0.2570948,-1.1368692,-0.38824996,-0.40194958,-0.21737699,-1.793542,-0.14832273,1.7569696,0.1268063,0.5868237,0.99580854,0.45052746,0.57484704,1.3995389,0.28356457,-0.19819076,-0.020873757,1.0298163,-1.5103198,0.2751582,-0.036482614,0.03597242,-1.7554171,-0.8216293,0.5731352,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5,0,1,60,2
S139,-0.531018,-0.7391048,0.61407936,0.5228563,-1.0305767,-0.07851176,1.369554,-0.3899816,0.28727752,1.3235679,1.0729675,-1.189976,0.23761407,0.9936965,-0.04516239,0.2173976,-0.6975051,-0.0211919,1.5680557,0.85141355,0.34997964,0.4662595,-1.4210621,-0.65467197,2.3921583,0.94371784,-0.22133793,0.92116314,0.41087395,-1.9779811,0.46496862,0.6217695,-0.62203336,1.2055337,0.033376664,1.7502217,-0.5371362,-0.99555206,-0.67072314,-0.03192412,2.1316593,0.16919251,-0.66050345,-0.30642936,-1.2109578,0.46693438,-2.4453707,0.004877596,-0.55659133,-2.4974554,2.2946703,-1.3146781,0.023242537,-1.6819773,0.3351987,1.1100284,-0.77165717,-0.40884864,-0.5652426,0.5426343,0.7921966,-0.34982842,0.7285799,-0.52856517,0.4372153,-0.08894892,1.0749618,-1.7345934,1.7736773,0.2584422,0.7463346,-1.283764,1.0498838,-2.131494,-0.4130234,0.52614427,1.9318546,0.56887347,-0.28294414,0.46847957,-0.4665109,-1.1258583,0.5029969,-0.49844894,1.165976,0.24949461,-0.7687964,-0.45068848,-1.097819,-0.011496571,-0.478666,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,31,7,19,2,11
